"Alpha","Points:0","Points:1","Points:2","V:0","V:1","V:2","Wave_Drag","Wave_Drag_2D","Wave_Height","Wave_Height_2D","Wave_slope"
0.2442,572,2,172.27,8.4039,-0.078269,-0.21419,0.060013,0.0078417,-0.23169,-0.19446,0.050697
0.22928,388,2,182.11,6.7487,-0.0032017,-1.6806,0.027997,0.0031048,0.013628,0.012651,-0.076255
0.28864,396,2,182.11,7.9194,-0.26345,-1.4152,0.061249,0.0092922,-0.12811,-0.068672,0.077409
0.19615,404,2,182.11,9.1509,-0.48189,-1.1182,0.079694,0.015333,0.08678,0.027525,-0.030973
0.22262,412,2,182.11,9.4197,-0.37672,-0.43129,0.091073,0.017504,-0.053857,0.061066,0.067639
0.17487,420,2,182.11,8.5421,-0.0098079,0.79845,0.057106,0.0093748,0.49504,0.29658,-0.028467
0.23776,428,2,182.11,7.5368,0.24679,1.7107,0.04115,0.005114,-0.14684,-0.063024,-0.048601
0.26714,436,2,182.11,7.3478,0.18011,1.7796,0.041282,0.0056793,-0.28583,-0.22977,0.019311
0.23015,444,2,182.11,7.9449,-0.087362,1.2849,0.053241,0.0081263,-0.088469,-0.1115,0.0090687
0.20983,452,2,182.11,8.3664,-0.2018,0.47329,0.059223,0.0091879,-0.02929,-0.014622,0.017917
0.14592,460,2,182.11,7.8568,-0.033833,-0.28899,0.038967,0.0060258,0.1179,0.10264,-0.054792
0.21657,468,2,182.11,6.8672,0.19865,-0.683,0.028613,0.0032192,0.17353,0.073009,-0.019225
0.28296,476,2,182.11,6.418,0.28209,-0.66415,0.023804,0.0023859,-0.37395,-0.30994,-0.089108
0.36534,484,2,182.11,7.3044,0.021788,-0.48245,0.053317,0.007377,-0.53739,-0.43573,0.13032
0.17597,492,2,182.11,9.4725,-0.48295,-0.57612,0.089963,0.019317,-0.090885,-0.12723,-0.024538
0.22015,500,2,182.11,11.122,-0.57654,-1.1305,0.15666,0.035837,0.13755,0.18855,0.062855
0.21166,508,2,182.11,10.736,-0.22127,-1.324,0.12991,0.027781,0.67199,0.53925,0.011514
0.19534,516,2,182.11,9.4996,-0.029896,-0.44798,0.082634,0.014861,0.40997,0.41468,-0.031919
0.21476,524,2,182.11,8.9753,-0.041679,0.63048,0.074231,0.012828,0.17618,0.13426,-0.046861
0.23594,532,2,182.11,8.8158,-0.029633,0.63456,0.072741,0.01194,-0.30912,-0.23487,0.0091884
0.21268,540,2,182.11,8.1601,0.07748,-0.069404,0.051518,0.0074692,-0.34894,-0.3068,0.021017
0.18424,548,2,182.11,7.1968,0.21647,-0.23812,0.03111,0.0038712,-0.13594,-0.12928,0.011185
0.2185,556,2,182.11,6.5634,0.27404,0.24939,0.024442,0.0025782,0.11704,0.017183,-0.0028611
0.20156,564,2,182.11,6.4666,0.16156,0.60385,0.020407,0.0020673,-0.22914,-0.17187,-0.10664
0.31543,572,2,182.11,6.7662,-0.026463,0.35819,0.030917,0.0026726,-0.23169,-0.19446,0.050697
0.23826,388,2,191.95,6.2938,-0.010315,-2.0539,0.018973,0.0016875,0.013628,0.012651,-0.076255
0.36133,396,2,191.95,6.2363,-0.060844,-1.5804,0.023375,0.002295,-0.12811,-0.068672,0.077409
0.25916,404,2,191.95,6.3658,-0.036662,-0.55342,0.021343,0.0020705,0.08678,0.027525,-0.030973
0.28451,412,2,191.95,6.4944,0.076397,0.53011,0.025734,0.0026899,-0.053857,0.061066,0.067639
0.20988,420,2,191.95,6.7053,0.16879,1.0053,0.026886,0.0030168,0.49504,0.29658,-0.028467
0.26851,428,2,191.95,7.037,0.18405,0.88115,0.03532,0.0040734,-0.14684,-0.063024,-0.048601
0.26926,436,2,191.95,7.27,0.13564,0.71744,0.03965,0.005353,-0.28583,-0.22977,0.019311
0.23954,444,2,191.95,7.4056,0.077624,0.69238,0.041144,0.0055163,-0.088469,-0.1115,0.0090687
0.22695,452,2,191.95,7.8526,0.026391,0.45283,0.051302,0.0074291,-0.02929,-0.014622,0.017917
0.16289,460,2,191.95,8.7007,-0.070661,0.0037531,0.064226,0.01245,0.1179,0.10264,-0.054792
0.2074,468,2,191.95,9.3446,-0.23169,-0.21185,0.089524,0.016274,0.17353,0.073009,-0.019225
0.19137,476,2,191.95,9.3294,-0.42198,-0.13835,0.079831,0.014101,-0.37395,-0.30994,-0.089108
0.27739,484,2,191.95,8.9268,-0.52343,-0.024805,0.083556,0.01381,-0.53739,-0.43573,0.13032
0.1581,492,2,191.95,8.4216,-0.25365,-0.032659,0.049347,0.0079078,-0.090885,-0.12723,-0.024538
0.23208,500,2,191.95,7.675,0.26111,-0.1962,0.04337,0.0057765,0.13755,0.18855,0.062855
0.25011,508,2,191.95,6.7473,0.44974,-0.42814,0.027651,0.0029522,0.67199,0.53925,0.011514
0.27277,516,2,191.95,6.062,0.31703,-0.24768,0.017487,0.0015171,0.40997,0.41468,-0.031919
0.37392,524,2,191.95,5.7148,0.22025,0.35638,0.014126,0.0010714,0.17618,0.13426,-0.046861
0.64358,532,2,191.95,5.4759,0.20548,0.52675,0.013075,0.00092024,-0.30912,-0.23487,0.0091884
0.69474,540,2,191.95,5.3074,0.17737,-0.0073416,0.010703,0.00069355,-0.34894,-0.3068,0.021017
0.37052,548,2,191.95,5.3768,0.14117,-0.70758,0.010511,0.00072187,-0.13594,-0.12928,0.011185
0.27486,556,2,191.95,5.9249,0.078464,-0.92394,0.018443,0.0016745,0.11704,0.017183,-0.0028611
0.19391,564,2,191.95,6.9531,-0.025329,-0.57147,0.02931,0.003598,-0.22914,-0.17187,-0.10664
0.27251,572,2,191.95,7.9088,-0.1027,-0.028536,0.054772,0.0067755,-0.23169,-0.19446,0.050697
0.19693,388,2,201.8,6.842,0.16926,-1.6046,0.023927,0.0024367,0.013628,0.012651,-0.076255
0.38776,396,2,201.8,5.9361,0.20645,-1.5939,0.016942,0.0013945,-0.12811,-0.068672,0.077409
0.41507,404,2,201.8,5.5407,0.36413,-1.3769,0.01172,0.00083568,0.08678,0.027525,-0.030973
0.38279,412,2,201.8,5.6935,0.41541,-1.0089,0.015351,0.0012259,-0.053857,0.061066,0.067639
0.23058,420,2,201.8,6.3156,0.20145,-0.60214,0.022421,0.0022812,0.49504,0.29658,-0.028467
0.26846,428,2,201.8,7.1512,-0.047386,-0.19518,0.038521,0.0046358,-0.14684,-0.063024,-0.048601
0.25634,436,2,201.8,7.7283,-0.12213,0.42732,0.04929,0.0073909,-0.28583,-0.22977,0.019311
0.22375,444,2,201.8,7.7678,-0.11045,0.81456,0.046228,0.0065914,-0.088469,-0.1115,0.0090687
0.21925,452,2,201.8,7.4912,-0.12866,0.45344,0.039789,0.0051216,-0.02929,-0.014622,0.017917
0.15396,460,2,201.8,7.1706,-0.11063,0.051872,0.028937,0.0038461,0.1179,0.10264,-0.054792
0.22667,468,2,201.8,6.8986,-0.032549,0.37887,0.031093,0.0036428,0.17353,0.073009,-0.019225
0.24703,476,2,201.8,7.0215,0.010607,0.80098,0.03368,0.0039968,-0.37395,-0.30994,-0.089108
0.32434,484,2,201.8,8.0017,-0.046456,0.74007,0.06785,0.010383,-0.53739,-0.43573,0.13032
0.1651,492,2,201.8,9.2171,-0.17582,0.78788,0.074315,0.014724,-0.090885,-0.12723,-0.024538
0.21914,500,2,201.8,9.1444,-0.21069,0.92419,0.079379,0.013926,0.13755,0.18855,0.062855
0.22468,508,2,201.8,7.7409,-0.051677,0.21629,0.043866,0.0059197,0.67199,0.53925,0.011514
0.24092,516,2,201.8,6.459,0.1753,-0.66279,0.021797,0.0021062,0.40997,0.41468,-0.031919
0.3188,524,2,201.8,6.0702,0.22226,-0.62345,0.018857,0.0016617,0.17618,0.13426,-0.046861
0.36135,532,2,201.8,6.3144,0.065961,-0.25702,0.02429,0.0023422,-0.30912,-0.23487,0.0091884
0.27895,540,2,201.8,6.6353,-0.11941,-0.22168,0.02682,0.0028101,-0.34894,-0.3068,0.021017
0.2034,548,2,201.8,6.7258,-0.19742,-0.69418,0.025654,0.0028733,-0.13594,-0.12928,0.011185
0.21755,556,2,201.8,6.7564,-0.20624,-1.1967,0.028222,0.0031979,0.11704,0.017183,-0.0028611
0.18304,564,2,201.8,6.9266,-0.1441,-1.0418,0.026291,0.0030347,-0.22914,-0.17187,-0.10664
0.29452,572,2,201.8,6.9645,0.0014789,-0.11484,0.032652,0.0029328,-0.23169,-0.19446,0.050697
0.17279,388,2,211.64,10.646,-0.23336,-0.81414,0.11444,0.02353,0.013628,0.012651,-0.076255
0.22865,396,2,211.64,10.553,-0.10693,-1.2422,0.12747,0.025078,-0.12811,-0.068672,0.077409
0.16973,404,2,211.64,9.8892,0.090802,-1.7899,0.086245,0.01719,0.08678,0.027525,-0.030973
0.20774,412,2,211.64,8.5925,0.43778,-2.4076,0.059125,0.0093439,-0.053857,0.061066,0.067639
0.17621,420,2,211.64,7.2241,0.49308,-2.0939,0.030121,0.0035816,0.49504,0.29658,-0.028467
0.29624,428,2,211.64,6.4101,0.23674,-0.90504,0.023281,0.0022043,-0.14684,-0.063024,-0.048601
0.33552,436,2,211.64,6.2057,0.1564,0.12829,0.020952,0.0020033,-0.28583,-0.22977,0.019311
0.28143,444,2,211.64,6.4482,0.22933,0.3896,0.024659,0.0025375,-0.088469,-0.1115,0.0090687
0.24473,452,2,211.64,7.0024,0.15421,0.18143,0.034086,0.0040721,-0.02929,-0.014622,0.017917
0.16385,460,2,211.64,7.5514,0.085967,0.040646,0.038513,0.0059211,0.1179,0.10264,-0.054792
0.22106,468,2,211.64,7.9552,0.15001,-0.00041875,0.054753,0.008315,0.17353,0.073009,-0.019225
0.21011,476,2,211.64,8.438,0.0622,-0.033307,0.062078,0.0099559,-0.37395,-0.30994,-0.089108
0.29104,484,2,211.64,8.8555,-0.15209,0.16414,0.087381,0.014674,-0.53739,-0.43573,0.13032
0.1628,492,2,211.64,9.0517,-0.16516,0.95454,0.068004,0.012915,-0.090885,-0.12723,-0.024538
0.22568,500,2,211.64,9.362,0.0091838,1.8001,0.090028,0.016716,0.13755,0.18855,0.062855
0.21968,508,2,211.64,9.1947,0.11095,1.6232,0.080969,0.014434,0.67199,0.53925,0.011514
0.19941,516,2,211.64,7.6553,0.08868,0.60626,0.037773,0.004785,0.40997,0.41468,-0.031919
0.3341,524,2,211.64,5.836,0.070453,-0.5454,0.013874,0.0010411,0.17618,0.13426,-0.046861
0.69285,532,2,211.64,5.4132,0.065245,-1.1586,0.013085,0.00092148,-0.30912,-0.23487,0.0091884
0.31471,540,2,211.64,6.3179,-0.018051,-0.81267,0.023648,0.0023364,-0.34894,-0.3068,0.021017
0.1997,548,2,211.64,6.925,-0.05925,0.0083857,0.029034,0.0034846,-0.13594,-0.12928,0.011185
0.22475,556,2,211.64,6.254,-0.10173,0.27818,0.01936,0.0017989,0.11704,0.017183,-0.0028611
0.51224,564,2,211.64,5.2313,-0.078788,-0.1611,0.007648,0.00045764,-0.22914,-0.17187,-0.10664
0.23275,572,2,211.64,4.9219,0.16071,-0.51218,0.0075831,0.00034537,-0.23169,-0.19446,0.050697
0.18799,388,2,221.48,10.746,-0.26952,-0.38678,0.13237,0.028546,0.013628,0.012651,-0.076255
0.24023,396,2,221.48,11.727,-0.014112,-1.2265,0.19341,0.042712,-0.12811,-0.068672,0.077409
0.17822,404,2,221.48,12.552,-0.20102,-1.4358,0.20025,0.051664,0.08678,0.027525,-0.030973
0.20739,412,2,221.48,12.924,-0.3745,-1.5082,0.22915,0.058191,-0.053857,0.061066,0.067639
0.1619,420,2,221.48,11.968,-0.17936,-1.0617,0.1544,0.035733,0.49504,0.29658,-0.028467
0.19091,428,2,221.48,10.385,-0.048029,-0.2239,0.10521,0.01933,-0.14684,-0.063024,-0.048601
0.21595,436,2,221.48,9.4118,-0.088248,0.26425,0.084852,0.015777,-0.28583,-0.22977,0.019311
0.19955,444,2,221.48,8.8432,-0.12561,0.23187,0.066624,0.011249,-0.088469,-0.1115,0.0090687
0.20062,452,2,221.48,8.2449,-0.1484,0.12393,0.052585,0.0077028,-0.02929,-0.014622,0.017917
0.14946,460,2,221.48,7.8972,-0.14031,-0.030157,0.040848,0.0064603,0.1179,0.10264,-0.054792
0.20884,468,2,221.48,7.7822,-0.035143,-0.43392,0.046656,0.0066144,0.17353,0.073009,-0.019225
0.21582,476,2,221.48,7.5055,0.08737,-0.50416,0.03848,0.0048771,-0.37395,-0.30994,-0.089108
0.33174,484,2,221.48,7.2336,0.13224,0.1366,0.042169,0.005221,-0.53739,-0.43573,0.13032
0.18013,492,2,221.48,7.1974,0.14598,0.88118,0.029195,0.0035054,-0.090885,-0.12723,-0.024538
0.25216,500,2,221.48,6.9799,0.15814,1.3948,0.031386,0.0035851,0.13755,0.18855,0.062855
0.26642,508,2,221.48,6.4641,0.17905,1.7436,0.02416,0.0023977,0.67199,0.53925,0.011514
0.26186,516,2,221.48,6.3947,0.11761,1.244,0.023203,0.0023028,0.40997,0.41468,-0.031919
0.26123,524,2,221.48,7.0086,-0.017508,-0.33776,0.034156,0.0041738,0.17618,0.13426,-0.046861
0.27113,532,2,221.48,7.4758,-0.13858,-1.3708,0.04325,0.0055521,-0.30912,-0.23487,0.0091884
0.23929,540,2,221.48,7.2796,-0.17234,-0.82319,0.035997,0.0043973,-0.34894,-0.3068,0.021017
0.19925,548,2,221.48,6.8473,-0.063722,0.57506,0.027231,0.0031501,-0.13594,-0.12928,0.011185
0.21986,556,2,221.48,6.8107,-0.057829,1.2774,0.029685,0.0034427,0.11704,0.017183,-0.0028611
0.17936,564,2,221.48,7.069,-0.20325,0.867,0.028424,0.0034325,-0.22914,-0.17187,-0.10664
0.29184,572,2,221.48,6.9426,-0.19505,-0.22547,0.031545,0.0027669,-0.23169,-0.19446,0.050697
0.1798,388,2,231.33,11.738,-0.64342,0.53553,0.16447,0.037812,0.013628,0.012651,-0.076255
0.22234,396,2,231.33,11.627,-0.37477,-0.015577,0.16824,0.035831,-0.12811,-0.068672,0.077409
0.1686,404,2,231.33,10.252,-0.066557,-0.35561,0.096958,0.020263,0.08678,0.027525,-0.030973
0.21352,412,2,231.33,8.4529,0.2865,0.042933,0.057686,0.0090093,-0.053857,0.061066,0.067639
0.1886,420,2,231.33,6.5738,0.45109,0.42295,0.021118,0.0020744,0.49504,0.29658,-0.028467
0.66694,428,2,231.33,5.2932,0.39825,0.2847,0.0103,0.00063679,-0.14684,-0.063024,-0.048601
0.23275,436,2,231.33,4.7886,0.28207,0.23553,0.0059597,0.00027958,-0.28583,-0.22977,0.019311
0.23275,444,2,231.33,4.7141,0.15289,0.50774,0.0058415,0.00026348,-0.088469,-0.1115,0.0090687
0.23275,452,2,231.33,4.8832,0.017185,0.63198,0.0071516,0.00037981,-0.02929,-0.014622,0.017917
0.2768,460,2,231.33,5.2633,-0.026596,0.1556,0.0081821,0.00054069,0.1179,0.10264,-0.054792
0.30741,468,2,231.33,5.6956,0.085952,-0.72441,0.014883,0.0012074,0.17353,0.073009,-0.019225
0.34111,476,2,231.33,5.9517,0.20764,-1.0394,0.01715,0.0014462,-0.37395,-0.30994,-0.089108
0.52385,484,2,231.33,5.8723,0.23346,-0.5219,0.018932,0.0015612,-0.53739,-0.43573,0.13032
0.38843,492,2,231.33,5.5173,0.24869,0.14977,0.010461,0.00071573,-0.090885,-0.12723,-0.024538
0.5357,500,2,231.33,5.2932,0.26731,0.65145,0.010842,0.00069537,0.13755,0.18855,0.062855
0.34679,508,2,231.33,5.7444,0.13116,0.756,0.017116,0.0014143,0.67199,0.53925,0.011514
0.25346,516,2,231.33,6.8773,-0.13147,0.19365,0.032616,0.0038456,0.40997,0.41468,-0.031919
0.23957,524,2,231.33,7.7383,-0.20526,-0.51988,0.047916,0.0069497,0.17618,0.13426,-0.046861
0.2629,532,2,231.33,7.5117,-0.025068,-0.53392,0.042069,0.0053292,-0.30912,-0.23487,0.0091884
0.26702,540,2,231.33,6.6448,0.13575,0.14077,0.02496,0.0025242,-0.34894,-0.3068,0.021017
0.23397,548,2,231.33,6.0525,0.13563,0.78503,0.01647,0.0014404,-0.13594,-0.12928,0.011185
0.25611,556,2,231.33,6.0627,0.02326,1.0081,0.019247,0.0017819,0.11704,0.017183,-0.0028611
0.20259,564,2,231.33,6.6316,-0.10906,0.97214,0.024091,0.0026564,-0.22914,-0.17187,-0.10664
0.28245,572,2,231.33,7.5806,-0.19547,0.38687,0.047687,0.0054248,-0.23169,-0.19446,0.050697
0.1779,388,2,241.17,10.148,-0.018903,1.6462,0.10177,0.020075,0.013628,0.012651,-0.076255
0.2403,396,2,241.17,9.8421,0.09861,1.697,0.10773,0.020047,-0.12811,-0.068672,0.077409
0.18631,404,2,241.17,9.5412,-0.047864,0.95489,0.086316,0.01721,0.08678,0.027525,-0.030973
0.22736,412,2,241.17,9.6542,-0.13056,0.70504,0.1023,0.020559,-0.053857,0.061066,0.067639
0.17864,420,2,241.17,9.8324,-0.15224,0.73445,0.09501,0.018934,0.49504,0.29658,-0.028467
0.20583,428,2,241.17,9.4405,-0.098575,0.55823,0.083839,0.01419,-0.14684,-0.063024,-0.048601
0.22763,436,2,241.17,8.4457,0.041119,0.27415,0.060427,0.0099032,-0.28583,-0.22977,0.019311
0.22401,444,2,241.17,7.6489,0.10865,0.10212,0.043203,0.0059438,-0.088469,-0.1115,0.0090687
0.22443,452,2,241.17,7.7497,-0.027661,0.08768,0.047746,0.0066847,-0.02929,-0.014622,0.017917
0.15945,460,2,241.17,8.5685,-0.29924,0.052441,0.059328,0.011121,0.1179,0.10264,-0.054792
0.20252,468,2,241.17,9.0912,-0.45531,-0.085594,0.079079,0.013826,0.17353,0.073009,-0.019225
0.19263,476,2,241.17,8.6025,-0.37328,-0.075488,0.05913,0.0092886,-0.37395,-0.30994,-0.089108
0.3064,484,2,241.17,7.6006,-0.15897,0.069017,0.047826,0.0062948,-0.53739,-0.43573,0.13032
0.18715,492,2,241.17,6.9296,0.046565,-0.088566,0.025116,0.0027571,-0.090885,-0.12723,-0.024538
0.2672,500,2,241.17,6.8472,0.12431,-0.4234,0.030983,0.0035152,0.13755,0.18855,0.062855
0.25712,508,2,241.17,7.0687,0.060315,-0.43193,0.035732,0.0043596,0.67199,0.53925,0.011514
0.23062,516,2,241.17,7.0873,-0.026729,-0.1171,0.03281,0.0038747,0.40997,0.41468,-0.031919
0.26,524,2,241.17,6.7383,-0.067084,0.22044,0.027358,0.0029646,0.17618,0.13426,-0.046861
0.34921,532,2,241.17,6.3346,-0.037843,0.32625,0.023193,0.0021876,-0.30912,-0.23487,0.0091884
0.32783,540,2,241.17,6.1478,0.079448,0.20236,0.019691,0.0017871,-0.34894,-0.3068,0.021017
0.22993,548,2,241.17,6.1455,0.25086,-0.025498,0.017975,0.001651,-0.13594,-0.12928,0.011185
0.24173,556,2,241.17,6.2026,0.3876,-0.22655,0.02042,0.0019522,0.11704,0.017183,-0.0028611
0.20909,564,2,241.17,6.3886,0.40324,-0.45713,0.019951,0.0019958,-0.22914,-0.17187,-0.10664
0.31142,572,2,241.17,6.9472,0.25509,-0.90963,0.035486,0.0033727,-0.23169,-0.19446,0.050697
0.18588,388,2,251.02,8.5385,-0.15671,2.1165,0.058521,0.0092229,0.013628,0.012651,-0.076255
0.25803,396,2,251.02,8.7674,-0.27622,2.1912,0.078115,0.012928,-0.12811,-0.068672,0.077409
0.19092,404,2,251.02,8.9886,-0.20248,1.6118,0.07161,0.01309,0.08678,0.027525,-0.030973
0.2293,412,2,251.02,8.8105,0.020609,1.015,0.074396,0.0131,-0.053857,0.061066,0.067639
0.1836,420,2,251.02,8.4926,0.14322,0.88909,0.059568,0.0099664,0.49504,0.29658,-0.028467
0.226,428,2,251.02,8.2844,0.12142,1.108,0.057931,0.0084469,-0.14684,-0.063024,-0.048601
0.24003,436,2,251.02,8.0511,0.040326,0.97892,0.053497,0.0083266,-0.28583,-0.22977,0.019311
0.2201,444,2,251.02,7.6687,-0.040014,0.47897,0.042613,0.0058188,-0.088469,-0.1115,0.0090687
0.22064,452,2,251.02,7.236,-0.067752,0.18504,0.034323,0.0041136,-0.02929,-0.014622,0.017917
0.15496,460,2,251.02,6.9005,0.0063892,0.316,0.024719,0.0030104,0.1179,0.10264,-0.054792
0.23287,468,2,251.02,6.8224,0.12405,0.63961,0.030582,0.0035513,0.17353,0.073009,-0.019225
0.24074,476,2,251.02,7.2899,0.10758,0.69438,0.039486,0.0050661,-0.37395,-0.30994,-0.089108
0.31307,484,2,251.02,8.3544,-0.057736,0.40931,0.077374,0.012434,-0.53739,-0.43573,0.13032
0.16249,492,2,251.02,9.2053,-0.14448,0.12415,0.072267,0.01413,-0.090885,-0.12723,-0.024538
0.22026,500,2,251.02,8.963,-0.11615,-0.015817,0.074243,0.012628,0.13755,0.18855,0.062855
0.22821,508,2,251.02,8.01,-0.075228,0.077287,0.051235,0.0074667,0.67199,0.53925,0.011514
0.22356,516,2,251.02,7.2913,-0.0025505,0.34396,0.035665,0.004385,0.40997,0.41468,-0.031919
0.25321,524,2,251.02,7.163,0.051343,0.45753,0.036226,0.0045612,0.17618,0.13426,-0.046861
0.27718,532,2,251.02,7.5249,0.014452,0.23679,0.046428,0.0061544,-0.30912,-0.23487,0.0091884
0.23006,540,2,251.02,8.1836,-0.06077,-0.27733,0.058691,0.0090528,-0.34894,-0.3068,0.021017
0.1887,548,2,251.02,8.8811,-0.057179,-0.92371,0.0735,0.014044,-0.13594,-0.12928,0.011185
0.19332,556,2,251.02,9.2616,0.063977,-1.4548,0.083291,0.015048,0.11704,0.017183,-0.0028611
0.1494,564,2,251.02,9.1098,0.17417,-1.8031,0.064202,0.011247,-0.22914,-0.17187,-0.10664
0.24373,572,2,251.02,8.6356,0.17025,-2.1352,0.066934,0.0092655,-0.23169,-0.19446,0.050697
0.1974,388,2,260.86,7.8283,0.11483,1.9311,0.045129,0.0063372,0.013628,0.012651,-0.076255
0.26934,396,2,260.86,8.2913,-0.03925,2.4047,0.066733,0.010444,-0.12811,-0.068672,0.077409
0.1957,404,2,260.86,8.926,-0.29754,2.3521,0.072216,0.013257,0.08678,0.027525,-0.030973
0.22569,412,2,260.86,9.3928,-0.38018,2.0349,0.091905,0.017726,-0.053857,0.061066,0.067639
0.17375,420,2,260.86,8.877,-0.17643,1.8616,0.064959,0.011271,0.49504,0.29658,-0.028467
0.22936,428,2,260.86,7.517,0.052386,1.7191,0.038527,0.004637,-0.14684,-0.063024,-0.048601
0.30922,436,2,260.86,6.3184,0.16951,1.1856,0.020606,0.0019488,-0.28583,-0.22977,0.019311
0.35932,444,2,260.86,5.7982,0.22468,0.4121,0.015145,0.0012163,-0.088469,-0.1115,0.0090687
0.34868,452,2,260.86,5.7423,0.24256,-0.031593,0.015082,0.00123,-0.02929,-0.014622,0.017917
0.18608,460,2,260.86,5.8195,0.21065,-0.11379,0.012379,0.0010084,0.1179,0.10264,-0.054792
0.27424,468,2,260.86,5.9489,0.1514,-0.20571,0.017628,0.0015637,0.17353,0.073009,-0.019225
0.30909,476,2,260.86,6.1747,0.15273,-0.63194,0.020419,0.001886,-0.37395,-0.30994,-0.089108
0.3992,484,2,260.86,6.5574,0.21548,-1.0739,0.031809,0.0034289,-0.53739,-0.43573,0.13032
0.19301,492,2,260.86,7.0907,0.26643,-0.78403,0.029979,0.0036529,-0.090885,-0.12723,-0.024538
0.25158,500,2,260.86,7.5678,0.20319,0.089,0.045776,0.0062411,0.13755,0.18855,0.062855
0.24716,508,2,260.86,7.8184,0.026482,0.74268,0.051891,0.0076052,0.67199,0.53925,0.011514
0.22391,516,2,260.86,8.0253,-0.14092,0.78136,0.053397,0.008077,0.40997,0.41468,-0.031919
0.23143,524,2,260.86,8.4422,-0.21563,0.4224,0.065394,0.010807,0.17618,0.13426,-0.046861
0.24488,532,2,260.86,8.9962,-0.2001,0.0060684,0.083591,0.014598,-0.30912,-0.23487,0.0091884
0.21318,540,2,260.86,9.5357,-0.18134,-0.46838,0.095703,0.018662,-0.34894,-0.3068,0.021017
0.1852,548,2,260.86,10.05,-0.22969,-0.92133,0.1093,0.024328,-0.13594,-0.12928,0.011185
0.19124,556,2,260.86,10.376,-0.29081,-1.0627,0.1193,0.024541,0.11704,0.017183,-0.0028611
0.1462,564,2,260.86,10.319,-0.2926,-1.0884,0.096029,0.019521,-0.22914,-0.17187,-0.10664
0.23107,572,2,260.86,10.083,-0.25403,-1.4787,0.11018,0.018698,-0.23169,-0.19446,0.050697
0.2063,388,2,270.7,7.1711,0.25669,0.54059,0.032547,0.0038846,0.013628,0.012651,-0.076255
0.28522,396,2,270.7,7.358,0.38304,1.2352,0.042674,0.0055888,-0.12811,-0.068672,0.077409
0.20942,404,2,270.7,7.3553,0.43186,1.5674,0.035144,0.0044481,0.08678,0.027525,-0.030973
0.2501,412,2,270.7,7.3714,0.44108,1.745,0.0407,0.0053994,-0.053857,0.061066,0.067639
0.19868,420,2,270.7,7.6081,0.34538,1.9291,0.043416,0.0062294,0.49504,0.29658,-0.028467
0.24306,428,2,270.7,8.3202,0.0041717,1.8938,0.065818,0.010149,-0.14684,-0.063024,-0.048601
0.24364,436,2,270.7,9.5821,-0.49173,1.5867,0.10828,0.021849,-0.28583,-0.22977,0.019311
0.20726,444,2,270.7,10.864,-0.72269,1.0925,0.14519,0.033178,-0.088469,-0.1115,0.0090687
0.19357,452,2,270.7,11.238,-0.34891,0.38345,0.14922,0.034814,-0.02929,-0.014622,0.017917
0.1454,460,2,270.7,10.456,0.19317,-0.39311,0.10189,0.023391,0.1179,0.10264,-0.054792
0.19647,468,2,270.7,9.4748,0.20946,-0.7604,0.087189,0.015725,0.17353,0.073009,-0.019225
0.19406,476,2,270.7,9.183,-0.20545,-0.75433,0.076766,0.013365,-0.37395,-0.30994,-0.089108
0.27614,484,2,270.7,9.1636,-0.43023,-0.74039,0.092034,0.015748,-0.53739,-0.43573,0.13032
0.1557,492,2,270.7,8.6773,-0.20758,-0.79162,0.054335,0.0091728,-0.090885,-0.12723,-0.024538
0.23075,500,2,270.7,7.8986,0.18541,-0.63361,0.04846,0.0067745,0.13755,0.18855,0.062855
0.2462,508,2,270.7,7.4306,0.36679,-0.19115,0.041929,0.0055391,0.67199,0.53925,0.011514
0.23253,516,2,270.7,7.587,0.23385,0.07168,0.044667,0.0061831,0.40997,0.41468,-0.031919
0.23763,524,2,270.7,8.2906,-0.028361,0.12503,0.063257,0.010326,0.17618,0.13426,-0.046861
0.24373,532,2,270.7,9.1292,-0.24147,0.27698,0.087975,0.015703,-0.30912,-0.23487,0.0091884
0.20785,540,2,270.7,9.5413,-0.30789,0.38034,0.09243,0.017755,-0.34894,-0.3068,0.021017
0.1784,548,2,270.7,9.2649,-0.19413,0.18479,0.07911,0.015591,-0.13594,-0.12928,0.011185
0.19217,556,2,270.7,8.6925,-0.0029841,-0.099931,0.066477,0.011047,0.11704,0.017183,-0.0028611
0.1592,564,2,270.7,8.3648,0.081258,-0.3345,0.050716,0.0081099,-0.22914,-0.17187,-0.10664
0.25839,572,2,270.7,8.3506,-0.026089,-0.7155,0.063821,0.0086252,-0.23169,-0.19446,0.050697
0.18416,388,2,280.55,8.9951,0.049474,-0.60534,0.070073,0.011912,0.013628,0.012651,-0.076255
0.2496,396,2,280.55,8.7671,0.022882,0.67932,0.074293,0.012078,-0.12811,-0.068672,0.077409
0.19491,404,2,280.55,8.0703,0.042123,0.81866,0.048018,0.0071807,0.08678,0.027525,-0.030973
0.24442,412,2,280.55,7.8292,0.045694,0.40632,0.051199,0.0075718,-0.053857,0.061066,0.067639
0.19181,420,2,280.55,8.0887,0.14318,0.25708,0.052616,0.0083105,0.49504,0.29658,-0.028467
0.22965,428,2,280.55,8.1686,0.39712,0.40135,0.055924,0.0080261,-0.14684,-0.063024,-0.048601
