"Alpha","Points:0","Points:1","Points:2","V:0","V:1","V:2","Wave_Drag","Wave_Drag_2D","Wave_Height","Wave_Height_2D","Wave_slope"
0.63926,1292,2,270.7,6.77,-0.1261,0.7878,0.075384,0.0079186,0.31808,0.13225,0.031554
0.63608,1300,2,270.7,6.0842,-0.03913,1.3806,0.041891,0.0036303,-0.20785,-0.049242,-0.042298
0.84488,1308,2,270.7,5.6692,-0.19496,1.0049,0.034462,0.0026266,0.21788,0.068886,0.0047435
0.93798,1316,2,270.7,5.5956,-0.27873,-0.24075,0.03254,0.0023996,-0.25033,-0.10126,-0.050652
0.83506,1324,2,270.7,5.446,-0.059508,-1.8005,0.025682,0.0017295,0.17589,0.087833,-0.046243
1.0778,1332,2,270.7,5.2687,0.24273,-2.5491,0.025083,0.0016125,0.07378,0.065353,0.0086873
1.1595,1340,2,270.7,5.2761,0.29412,-1.9938,0.024669,0.0016378,-0.078888,-0.082145,-0.063127
0.53056,1156,2,280.55,7.3256,0.23543,1.329,0.088245,0.0090907,-0.096593,-0.1101,-0.0075521
0.64235,1164,2,280.55,6.9095,0.18162,1.7955,0.078734,0.0084981,-0.1553,-0.098481,0.036331
0.77868,1172,2,280.55,6.01,0.13784,1.3023,0.047812,0.0040549,0.12691,0.12075,0.15866
0.91324,1180,2,280.55,5.1878,0.058885,0.29871,0.020631,0.0012578,0.37214,0.23952,-0.12025
0.76006,1188,2,280.55,4.716,-0.012313,0.023903,0.014026,0.00060153,-0.17831,-0.12042,0.0028922
0.76006,1196,2,280.55,4.2267,0.073654,0.45052,0.0073306,0.00016083,-0.38142,-0.2614,-0.063201
0.76006,1204,2,280.55,3.798,0.15169,0.68814,0.0024072,1.7378e-05,0.13561,0.12233,0.095869
0.76006,1212,2,280.55,3.9007,0.12265,0.58347,0.0044425,5.67e-05,0.57296,0.3976,-0.027905
0.76006,1220,2,280.55,4.3354,0.15928,0.51278,0.010455,0.00033512,-0.041851,0.0023808,-0.022947
0.76006,1228,2,280.55,4.496,0.18005,0.45619,0.012141,0.00044559,-0.39127,-0.2791,-0.036855
0.76006,1236,2,280.55,4.3598,0.05145,0.19101,0.0090977,0.00026645,-0.067645,-0.12822,0.052287
0.76006,1244,2,280.55,4.2205,0.029951,-0.21139,0.0072432,0.0001691,-0.10747,-0.060781,-0.058914
0.76006,1252,2,280.55,4.0718,0.21611,-0.69448,0.0050827,7.6974e-05,0.13284,0.084263,0.071307
0.76006,1260,2,280.55,3.9223,0.30186,-1.0822,0.0031763,3.5857e-05,0.081708,0.10133,-0.081538
0.76006,1268,2,280.55,3.9263,0.197,-1.0619,0.0038929,4.8581e-05,0.14834,0.10011,0.072944
0.76006,1276,2,280.55,4.0943,0.04899,-0.71788,0.0057661,0.00011497,-0.074395,-0.070036,-0.18918
0.76006,1284,2,280.55,4.3903,0.023619,0.053702,0.011406,0.00037965,-0.27097,-0.14003,0.14298
0.76006,1292,2,280.55,4.7653,0.13399,0.92801,0.019579,0.0009687,0.31808,0.13225,0.031554
1.2881,1300,2,280.55,5.0934,0.23219,1.186,0.021247,0.0012535,-0.20785,-0.049242,-0.042298
0.95862,1308,2,280.55,5.4932,0.18558,0.76611,0.033783,0.0025408,0.21788,0.068886,0.0047435
0.71788,1316,2,280.55,6.2534,-0.008182,-0.11755,0.056982,0.0055749,-0.25033,-0.10126,-0.050652
0.53412,1324,2,280.55,6.9136,-0.10897,-1.4313,0.072257,0.0083027,0.17589,0.087833,-0.046243
0.57888,1332,2,280.55,6.5525,0.090382,-2.661,0.057489,0.005672,0.07378,0.065353,0.0086873
1.0256,1340,2,280.55,5.4051,0.30152,-2.7649,0.024346,0.0016046,-0.078888,-0.082145,-0.063127
0.5017,1156,2,290.39,7.7622,-0.17087,1.2211,0.10486,0.011607,-0.096593,-0.1101,-0.0075521
0.57427,1164,2,290.39,7.6999,0.015454,1.8482,0.11337,0.014398,-0.1553,-0.098481,0.036331
0.60007,1172,2,290.39,7.3779,0.060564,1.7794,0.10134,0.012315,0.12691,0.12075,0.15866
0.45969,1180,2,290.39,6.7692,-0.11616,1.2351,0.058655,0.006154,0.37214,0.23952,-0.12025
0.74282,1188,2,290.39,6.1722,-0.060713,0.72326,0.050137,0.0045801,-0.17831,-0.12042,0.0028922
0.90793,1196,2,290.39,5.851,0.35744,-0.13274,0.040543,0.0033034,-0.38142,-0.2614,-0.063201
0.74068,1204,2,290.39,5.7654,0.49923,-0.75848,0.036712,0.0029249,0.13561,0.12233,0.095869
0.756,1212,2,290.39,5.8836,0.11104,-0.41871,0.046835,0.0039453,0.57296,0.3976,-0.027905
0.78041,1220,2,290.39,6.101,-0.22453,0.29806,0.052221,0.0046708,-0.041851,0.0023808,-0.022947
0.74854,1228,2,290.39,6.1938,-0.23309,0.65023,0.050392,0.0045483,-0.39127,-0.2791,-0.036855
0.69941,1236,2,290.39,6.3189,-0.2613,0.65758,0.056691,0.0053582,-0.067645,-0.12822,0.052287
0.57854,1244,2,290.39,6.7172,-0.37778,0.37571,0.066817,0.0071099,-0.10747,-0.060781,-0.058914
0.62993,1252,2,290.39,6.9239,-0.26042,-0.38776,0.079967,0.0089137,0.13284,0.084263,0.071307
0.61751,1260,2,290.39,6.3896,0.037866,-1.2746,0.051776,0.0047315,0.081708,0.10133,-0.081538
0.94899,1268,2,290.39,5.5365,0.19825,-1.6335,0.030941,0.0021203,0.14834,0.10011,0.072944
1.306,1276,2,290.39,5.1298,0.14325,-1.2984,0.019194,0.0011177,-0.074395,-0.070036,-0.18918
1.3599,1284,2,290.39,5.2602,0.037782,-0.51449,0.028821,0.0018902,-0.27097,-0.14003,0.14298
0.94196,1292,2,290.39,5.6001,-0.014598,0.17149,0.039279,0.0030305,0.31808,0.13225,0.031554
0.66702,1300,2,290.39,6.0428,-0.017553,0.1721,0.04515,0.0040674,-0.20785,-0.049242,-0.042298
0.6388,1308,2,290.39,6.6242,0.013338,-0.44504,0.069841,0.007611,0.21788,0.068886,0.0047435
0.59286,1316,2,290.39,7.2017,-0.015373,-0.98393,0.09317,0.011401,-0.25033,-0.10126,-0.050652
0.50055,1324,2,290.39,7.6529,-0.15577,-1.2229,0.10655,0.014737,0.17589,0.087833,-0.046243
0.50898,1332,2,290.39,7.7383,-0.2559,-1.4713,0.10922,0.014487,0.07378,0.065353,0.0086873
0.54713,1340,2,290.39,7.0242,-0.11162,-1.7242,0.071386,0.0071223,-0.078888,-0.082145,-0.063127
0.76006,1156,2,300.23,4.9698,0.12615,1.2631,0.01738,0.0010555,-0.096593,-0.1101,-0.0075521
0.76006,1164,2,300.23,4.9646,0.21944,1.4214,0.02187,0.0011841,-0.1553,-0.098481,0.036331
1.6593,1172,2,300.23,4.9979,0.17155,1.4123,0.023078,0.0013131,0.12691,0.12075,0.15866
0.66302,1180,2,300.23,5.6437,-0.051311,1.3974,0.034528,0.0027571,0.37214,0.23952,-0.12025
0.63741,1188,2,300.23,7.1021,-0.31438,0.83622,0.096634,0.011904,-0.17831,-0.12042,0.0028922
0.5403,1196,2,300.23,8.2098,-0.36755,-0.26557,0.13827,0.019986,-0.38142,-0.2614,-0.063201
0.50265,1204,2,300.23,7.6727,-0.077582,-0.87215,0.10033,0.01333,0.13561,0.12233,0.095869
0.65391,1212,2,300.23,6.1815,0.2733,-0.59919,0.048939,0.0042276,0.57296,0.3976,-0.027905
1.5345,1220,2,300.23,5.1246,0.45657,-0.005256,0.022201,0.0012285,-0.041851,0.0023808,-0.022947
0.76006,1228,2,300.23,4.7738,0.4175,0.24616,0.016718,0.00079472,-0.39127,-0.2791,-0.036855
1.7601,1236,2,300.23,5.0144,0.23246,0.22872,0.023781,0.001376,-0.067645,-0.12822,0.052287
0.75519,1244,2,300.23,5.8939,0.013453,0.19991,0.046775,0.0041322,-0.10747,-0.060781,-0.058914
0.65259,1252,2,300.23,7.0984,-0.20213,0.086578,0.10041,0.012345,0.13284,0.084263,0.071307
0.52366,1260,2,300.23,7.947,-0.34017,-0.25348,0.12604,0.017722,0.081708,0.10133,-0.081538
0.5784,1268,2,300.23,7.9956,-0.21669,-0.87542,0.13575,0.018962,0.14834,0.10011,0.072944
0.43563,1276,2,300.23,7.4743,0.047803,-1.3394,0.080462,0.0099518,-0.074395,-0.070036,-0.18918
0.65345,1284,2,300.23,7.1238,0.078488,-0.95898,0.094015,0.011161,-0.27097,-0.14003,0.14298
0.60286,1292,2,300.23,7.4311,-0.11437,-0.14921,0.11157,0.014224,0.31808,0.13225,0.031554
0.48085,1300,2,300.23,8.0964,-0.26687,0.14675,0.12563,0.017997,-0.20785,-0.049242,-0.042298
0.50828,1308,2,300.23,8.3029,-0.24542,-0.11801,0.13973,0.020238,0.21788,0.068886,0.0047435
0.52743,1316,2,300.23,7.8304,-0.21843,-0.29371,0.11142,0.014741,-0.25033,-0.10126,-0.050652
0.50217,1324,2,300.23,7.2385,-0.25541,-0.15272,0.081167,0.0098947,0.17589,0.087833,-0.046243
0.56601,1332,2,300.23,6.8178,-0.16013,-0.093249,0.069981,0.0076386,0.07378,0.065353,0.0086873
0.62651,1340,2,300.23,6.4559,-0.0093411,-0.45673,0.055309,0.0048703,-0.078888,-0.082145,-0.063127
0.76006,1156,2,310.08,4.6793,0.2354,-0.048156,0.014745,0.00079897,-0.096593,-0.1101,-0.0075521
1.2013,1164,2,310.08,5.3843,0.12646,0.13062,0.034432,0.0024634,-0.1553,-0.098481,0.036331
0.77012,1172,2,310.08,6.1452,-0.015342,0.49024,0.058094,0.0054361,0.12691,0.12075,0.15866
0.48103,1180,2,310.08,6.6673,-0.16392,1.0276,0.059044,0.0062179,0.37214,0.23952,-0.12025
0.64032,1188,2,310.08,6.7779,-0.27928,1.266,0.071886,0.0078408,-0.17831,-0.12042,0.0028922
0.66383,1196,2,310.08,6.7185,-0.31194,1.1479,0.067913,0.0071575,-0.38142,-0.2614,-0.063201
0.5726,1204,2,310.08,6.7514,-0.16092,0.59401,0.067575,0.0073669,0.13561,0.12233,0.095869
0.63128,1212,2,310.08,6.5337,0.14387,-0.40239,0.065112,0.0064904,0.57296,0.3976,-0.027905
0.83388,1220,2,310.08,5.8547,0.33117,-1.0312,0.040326,0.0031688,-0.041851,0.0023808,-0.022947
1.6694,1228,2,310.08,5.1703,0.26525,-1.0728,0.022784,0.0013414,-0.39127,-0.2791,-0.036855
0.76006,1236,2,310.08,4.8947,0.1368,-0.99827,0.018448,0.00094207,-0.067645,-0.12822,0.052287
1.5898,1244,2,310.08,5.0089,0.076451,-0.92567,0.021507,0.0012506,-0.10747,-0.060781,-0.058914
1.031,1252,2,310.08,5.4667,0.011844,-0.58617,0.036333,0.0027252,0.13284,0.084263,0.071307
0.66077,1260,2,310.08,6.419,-0.14492,-0.13475,0.064488,0.0065837,0.081708,0.10133,-0.081538
0.62626,1268,2,310.08,7.5005,-0.2796,0.030438,0.11891,0.015792,0.14834,0.10011,0.072944
0.43026,1276,2,310.08,7.6163,-0.23989,-0.052178,0.08664,0.011095,-0.074395,-0.070036,-0.18918
0.68049,1284,2,310.08,6.7102,-0.11078,-0.14785,0.070432,0.0073872,-0.27097,-0.14003,0.14298
0.77243,1292,2,310.08,5.9892,0.09944,-0.33511,0.046872,0.0039281,0.31808,0.13225,0.031554
0.69254,1300,2,310.08,5.9018,0.3397,-0.5209,0.038805,0.0032052,-0.20785,-0.049242,-0.042298
0.73067,1308,2,310.08,6.0123,0.37441,-0.33705,0.045686,0.0040466,0.21788,0.068886,0.0047435
0.76211,1316,2,310.08,6.0306,0.22526,0.15,0.047161,0.0041909,-0.25033,-0.10126,-0.050652
0.65499,1324,2,310.08,6.0189,0.088314,0.54076,0.044079,0.0039576,0.17589,0.087833,-0.046243
0.67364,1332,2,310.08,6.1156,-0.023441,0.47483,0.049594,0.0045455,0.07378,0.065353,0.0086873
0.68169,1340,2,310.08,6.2206,-0.063464,-0.077739,0.050742,0.0042721,-0.078888,-0.082145,-0.063127
0.62993,2636,2,191.95,7.4697,-0.069795,-0.53461,0.10453,0.010591,-0.49911,-0.36834,0.094222
0.59914,2644,2,191.95,6.5005,0.21492,-0.59459,0.058941,0.005636,0.2235,0.095792,0.040236
0.78526,2652,2,191.95,5.929,0.14745,-0.76632,0.048248,0.0040682,0.17986,0.16673,0.0091084
0.77063,2660,2,191.95,6.4764,-0.12733,-0.43486,0.07453,0.0076546,0.057415,0.049306,0.053422
0.6146,2668,2,191.95,7.4146,-0.27016,0.17049,0.10727,0.013537,-0.11368,-0.067916,-0.016475
0.50573,2676,2,191.95,7.5159,-0.16465,0.29863,0.092632,0.011886,-0.010175,-0.010649,-0.034805
0.62077,2684,2,191.95,6.5033,-0.045158,0.061129,0.056676,0.0055501,0.090492,0.1086,0.094961
1.2216,2692,2,191.95,5.1744,0.0084823,0.47899,0.021172,0.0011723,0.29978,0.17023,-0.086041
0.76006,2700,2,191.95,4.3922,0.061413,1.2965,0.0097676,0.00030127,-0.26825,-0.13756,-0.0057861
0.76006,2708,2,191.95,4.6665,-0.040042,1.0071,0.018053,0.00083013,-0.052121,-0.11551,0.079626
0.96662,2716,2,191.95,5.6381,-0.1818,-0.78781,0.039516,0.002993,-0.21632,-0.14056,0.025755
0.76063,2724,2,191.95,6.0499,-0.021473,-2.3881,0.049235,0.0042127,0.074022,0.054827,0.066165
0.90323,2732,2,191.95,5.458,0.15941,-1.9291,0.028769,0.0018526,0.24919,0.18472,-0.031959
0.76006,2740,2,191.95,4.7386,0.11527,-0.12156,0.018495,0.00078064,0.037541,0.064048,0.13228
0.76006,2748,2,191.95,4.4331,0.064524,1.4163,0.010852,0.0003529,-0.015069,-0.061441,-0.048438
0.76006,2756,2,191.95,4.37,0.017953,1.9295,0.0094177,0.00026954,-0.34591,-0.21237,-0.021736
0.76006,2764,2,191.95,4.4714,-0.030796,1.4231,0.012045,0.00041832,0.12449,0.080223,0.14633
0.76006,2772,2,191.95,4.7814,0.022982,0.43116,0.016555,0.0008158,0.3293,0.19303,-0.15978
1.2788,2780,2,191.95,5.3733,0.12149,-0.03716,0.034154,0.0024506,-0.28354,-0.17419,0.046276
0.77912,2788,2,191.95,6.2211,0.089474,0.32554,0.057604,0.0054396,-0.24029,-0.15837,0.063456
0.57041,2796,2,191.95,6.8275,-0.038607,0.73806,0.07351,0.007917,0.2945,0.20417,0.028702
0.65362,2804,2,191.95,6.6697,-0.10367,0.65301,0.071322,0.0072083,0.28729,0.20605,0.017277
0.83922,2812,2,191.95,6.002,-0.10643,0.29422,0.046038,0.0034606,-0.2074,-0.11173,0.029383
0.64996,2636,2,201.8,7.3964,-0.36603,0.8383,0.10673,0.010923,-0.49911,-0.36834,0.094222
0.54623,2644,2,201.8,7.1138,-0.1812,0.56234,0.082419,0.0092724,0.2235,0.095792,0.040236
0.68389,2652,2,201.8,6.3095,-0.09725,-0.43688,0.056434,0.0051568,0.17986,0.16673,0.0091084
0.90497,2660,2,201.8,5.8527,-0.14911,-0.31897,0.044737,0.0035697,0.057415,0.049306,0.053422
0.99379,2668,2,201.8,5.6304,-0.060769,0.66826,0.035111,0.0025571,-0.11368,-0.067916,-0.016475
1.159,2676,2,201.8,5.2515,0.11929,1.0685,0.021959,0.0013239,-0.010175,-0.010649,-0.034805
0.76006,2684,2,201.8,4.8113,0.23179,0.73129,0.015413,0.00070937,0.090492,0.1086,0.094961
0.76006,2692,2,201.8,4.6589,0.16944,0.73429,0.014838,0.00064,0.29978,0.17023,-0.086041
0.76006,2700,2,201.8,4.9591,0.050123,0.92207,0.02149,0.0011651,-0.26825,-0.13756,-0.0057861
1.2352,2708,2,201.8,5.3801,0.012118,0.32016,0.033892,0.0023436,-0.052121,-0.11551,0.079626
0.89927,2716,2,201.8,5.7603,-0.039898,-1.1499,0.042498,0.0033353,-0.21632,-0.14056,0.025755
0.71612,2724,2,201.8,6.3206,-0.048522,-2.5044,0.061217,0.0059292,0.074022,0.054827,0.066165
0.59024,2732,2,201.8,6.5733,0.19098,-2.0855,0.062058,0.0060419,0.24919,0.18472,-0.031959
0.93438,2740,2,201.8,5.93,0.43405,-0.5026,0.050181,0.0040405,0.037541,0.064048,0.13228
0.76006,2748,2,201.8,4.9482,0.61427,0.35915,0.018963,0.00094703,-0.015069,-0.061441,-0.048438
0.76006,2756,2,201.8,4.4008,0.65494,0.41141,0.010273,0.00031885,-0.34591,-0.21237,-0.021736
0.76006,2764,2,201.8,4.5684,0.36191,0.13934,0.015072,0.00061422,0.12449,0.080223,0.14633
0.92733,2772,2,201.8,5.222,-0.0041605,-0.33194,0.02475,0.0015878,0.3293,0.19303,-0.15978
0.96051,2780,2,201.8,5.8073,-0.15983,-0.6745,0.044964,0.0037369,-0.28354,-0.17419,0.046276
0.83416,2788,2,201.8,5.9733,0.05843,-0.55433,0.044725,0.003703,-0.24029,-0.15837,0.063456
0.78019,2796,2,201.8,5.6326,0.40635,0.022164,0.032419,0.0022942,0.2945,0.20417,0.028702
1.4148,2804,2,201.8,5.1124,0.38554,0.6044,0.024595,0.0014301,0.28729,0.20605,0.017277
0.76006,2812,2,201.8,4.9612,0.073941,0.73669,0.022228,0.0013001,-0.2074,-0.11173,0.029383
0.76006,2636,2,211.64,4.3966,0.42389,0.59011,0.010265,0.00031234,-0.49911,-0.36834,0.094222
0.76006,2644,2,211.64,4.0734,0.6468,0.26779,0.0058994,0.00010108,0.2235,0.095792,0.040236
0.76006,2652,2,211.64,3.7145,0.35879,-0.50051,0.0022931,1.2821e-05,0.17986,0.16673,0.0091084
0.76006,2660,2,211.64,3.7758,0.14911,-0.41235,0.003587,3.4358e-05,0.057415,0.049306,0.053422
0.76006,2668,2,211.64,4.1984,0.1481,0.30017,0.0088906,0.00024881,-0.11368,-0.067916,-0.016475
0.76006,2676,2,211.64,4.7599,0.068011,0.53608,0.015469,0.00076167,-0.010175,-0.010649,-0.034805
1.0493,2684,2,211.64,5.3158,-0.020563,0.14075,0.029011,0.0020076,0.090492,0.1086,0.094961
0.77234,2692,2,211.64,5.7951,0.071016,-0.18896,0.042,0.003422,0.29978,0.17023,-0.086041
0.69675,2700,2,211.64,6.4186,0.026103,-0.070637,0.064427,0.0064663,-0.26825,-0.13756,-0.0057861
0.63902,2708,2,211.64,7.3261,-0.27933,0.14827,0.1089,0.013469,-0.052121,-0.11551,0.079626
0.53379,2716,2,211.64,7.9372,-0.48037,-0.25982,0.12351,0.016095,-0.21632,-0.14056,0.025755
0.56322,2724,2,211.64,7.7149,-0.35895,-1.5273,0.11485,0.014889,0.074022,0.054827,0.066165
0.52858,2732,2,211.64,7.4232,-0.15213,-2.1077,0.096639,0.01188,0.24919,0.18472,-0.031959
0.65213,2740,2,211.64,8.0216,-0.21435,-1.0614,0.15618,0.020657,0.037541,0.064048,0.13228
0.49676,2748,2,211.64,8.7382,-0.33557,0.017714,0.16489,0.024644,-0.015069,-0.061441,-0.048438
0.46214,2756,2,211.64,8.3773,-0.18449,0.026935,0.12817,0.018185,-0.34591,-0.21237,-0.021736
0.58544,2764,2,211.64,7.4893,0.072092,-0.81564,0.10701,0.013657,0.12449,0.080223,0.14633
0.46668,2772,2,211.64,7.3666,0.15246,-1.4633,0.089383,0.010995,0.3293,0.19303,-0.15978
0.6032,2780,2,211.64,8.3764,-0.14681,-1.1162,0.17568,0.025926,-0.28354,-0.17419,0.046276
0.50863,2788,2,211.64,9.859,-0.53845,-0.20544,0.26145,0.046318,-0.24029,-0.15837,0.063456
0.44002,2796,2,211.64,10.255,-0.27964,0.47439,0.25564,0.045811,0.2945,0.20417,0.028702
0.50266,2804,2,211.64,8.7738,0.30802,0.59649,0.15988,0.022456,0.28729,0.20605,0.017277
0.6504,2812,2,211.64,7.0549,0.3171,0.37657,0.083345,0.007862,-0.2074,-0.11173,0.029383
0.76006,2636,2,221.48,4.3937,0.15452,-0.72565,0.010293,0.00031483,-0.49911,-0.36834,0.094222
0.76006,2644,2,221.48,4.4307,0.11253,-1.3564,0.010874,0.00035944,0.2235,0.095792,0.040236
0.76006,2652,2,221.48,4.4443,0.18015,-1.6465,0.011811,0.00040057,0.17986,0.16673,0.0091084
0.76006,2660,2,221.48,4.2483,0.25075,-1.4111,0.0088619,0.00023223,0.057415,0.049306,0.053422
0.76006,2668,2,221.48,4.0905,0.17722,-0.81158,0.0067605,0.00014027,-0.11368,-0.067916,-0.016475
0.76006,2676,2,221.48,4.3107,0.0050054,-0.29443,0.0085429,0.0002704,-0.010175,-0.010649,-0.034805
1.5942,2684,2,221.48,4.9734,-0.12134,-0.35854,0.021607,0.0012391,0.090492,0.1086,0.094961
0.84632,2692,2,221.48,5.5911,-0.085752,-0.65395,0.035429,0.00264,0.29978,0.17023,-0.086041
0.90527,2700,2,221.48,5.674,0.010189,-0.52806,0.037304,0.0028064,-0.26825,-0.13756,-0.0057861
0.94393,2708,2,221.48,5.7795,-0.022033,0.011668,0.045851,0.0037213,-0.052121,-0.11551,0.079626
0.67199,2716,2,221.48,6.5915,-0.15061,0.42014,0.070968,0.00716,-0.21632,-0.14056,0.025755
0.59816,2724,2,221.48,7.2855,-0.18942,0.11463,0.097976,0.011884,0.074022,0.054827,0.066165
0.55784,2732,2,221.48,6.7002,-0.073443,-0.76589,0.06165,0.0059817,0.24919,0.18472,-0.031959
1.2032,2740,2,221.48,5.4649,0.18743,-0.99808,0.034391,0.0022677,0.037541,0.064048,0.13228
0.76006,2748,2,221.48,4.9212,0.42525,-0.41286,0.019985,0.0010454,-0.015069,-0.061441,-0.048438
0.92969,2756,2,221.48,5.5969,0.19088,-0.16617,0.036403,0.0028051,-0.34591,-0.21237,-0.021736
0.65683,2764,2,221.48,6.9586,-0.3451,-0.54927,0.094107,0.011254,0.12449,0.080223,0.14633
0.44095,2772,2,221.48,7.6496,-0.45744,-1.0066,0.095901,0.012146,0.3293,0.19303,-0.15978
0.63557,2780,2,221.48,7.2404,-0.070527,-1.0265,0.092581,0.010818,-0.28354,-0.17419,0.046276
0.70004,2788,2,221.48,6.407,0.40154,-0.22211,0.054296,0.0049742,-0.24029,-0.15837,0.063456
0.87878,2796,2,221.48,5.4362,0.557,0.85229,0.026365,0.0016536,0.2945,0.20417,0.028702
0.76006,2804,2,221.48,4.5876,0.33609,0.81807,0.013899,0.00050241,0.28729,0.20605,0.017277
0.76006,2812,2,221.48,4.4797,-0.04157,0.13952,0.013422,0.00055023,-0.2074,-0.11173,0.029383
0.61408,2636,2,231.33,7.8934,-0.11874,-1.0197,0.13224,0.015089,-0.49911,-0.36834,0.094222
0.50708,2644,2,231.33,7.8452,-0.27679,-0.73243,0.1147,0.015019,0.2235,0.095792,0.040236
0.58945,2652,2,231.33,7.0135,-0.32789,-0.49586,0.079176,0.0085016,0.17986,0.16673,0.0091084
0.88356,2660,2,231.33,5.8571,-0.060941,-1.0011,0.04126,0.0031727,0.057415,0.049306,0.053422
1.8412,2668,2,231.33,5.0719,0.30097,-1.705,0.021446,0.0011807,-0.11368,-0.067916,-0.016475
1.4642,2676,2,231.33,5.0661,0.25525,-1.4822,0.020441,0.001192,-0.010175,-0.010649,-0.034805
0.8785,2684,2,231.33,5.5958,-0.12823,-0.66411,0.036027,0.0027761,0.090492,0.1086,0.094961
0.75491,2692,2,231.33,5.7997,-0.13068,-0.21258,0.038995,0.0030523,0.29978,0.17023,-0.086041
1.2987,2700,2,231.33,5.2656,0.027943,0.024436,0.024981,0.0014885,-0.26825,-0.13756,-0.0057861
0.76006,2708,2,231.33,4.7245,-0.15568,0.33875,0.016846,0.00074012,-0.052121,-0.11551,0.079626
0.76006,2716,2,231.33,4.8207,-0.24611,0.38922,0.019209,0.00093386,-0.21632,-0.14056,0.025755
1.182,2724,2,231.33,5.2702,0.047463,0.06406,0.027751,0.0017325,0.074022,0.054827,0.066165
0.87057,2732,2,231.33,5.5177,0.33685,-0.59849,0.031419,0.0021163,0.24919,0.18472,-0.031959
1.204,2740,2,231.33,5.466,0.25469,-1.3182,0.036768,0.0025123,0.037541,0.064048,0.13228
1.0024,2748,2,231.33,5.5337,-0.042993,-1.5358,0.032554,0.002249,-0.015069,-0.061441,-0.048438
0.80028,2756,2,231.33,5.8187,-0.22765,-1.0756,0.036831,0.0028585,-0.34591,-0.21237,-0.021736
0.79333,2764,2,231.33,5.869,-0.21581,0.093693,0.042628,0.0034136,0.12449,0.080223,0.14633
0.6745,2772,2,231.33,5.6283,-0.2614,0.94566,0.029838,0.0021211,0.3293,0.19303,-0.15978
1.1465,2780,2,231.33,5.5097,-0.23733,0.1973,0.03343,0.0023629,-0.28354,-0.17419,0.046276
1.0971,2788,2,231.33,5.518,0.25268,-1.2829,0.031794,0.0022071,-0.24029,-0.15837,0.063456
0.95419,2796,2,231.33,5.3444,0.66482,-1.2956,0.026111,0.001625,0.2945,0.20417,0.028702
0.76006,2804,2,231.33,4.9516,0.47344,-0.5056,0.021467,0.001122,0.28729,0.20605,0.017277
0.76006,2812,2,231.33,4.8418,-0.0031549,-0.1512,0.019903,0.0011123,-0.2074,-0.11173,0.029383
1.1572,2636,2,241.17,5.5467,-0.051182,-0.71674,0.035897,0.0022048,-0.49911,-0.36834,0.094222
0.82606,2644,2,241.17,5.6364,0.034958,-0.073268,0.03803,0.0028809,0.2235,0.095792,0.040236
0.70177,2652,2,241.17,6.4185,-0.16792,0.72143,0.068647,0.0069186,0.17986,0.16673,0.0091084
0.63449,2660,2,241.17,7.4908,-0.63353,0.8143,0.11407,0.014214,0.057415,0.049306,0.053422
0.56404,2668,2,241.17,7.7034,-0.68237,-0.16815,0.10804,0.013677,-0.11368,-0.067916,-0.016475
0.53887,2676,2,241.17,6.7675,0.0075612,-1.5687,0.05836,0.0060085,-0.010175,-0.010649,-0.034805
0.79138,2684,2,241.17,5.7277,0.4434,-1.3724,0.03425,0.0025685,0.090492,0.1086,0.094961
1.0642,2692,2,241.17,5.2728,0.27149,-0.31763,0.025269,0.0015648,0.29978,0.17023,-0.086041
0.76006,2700,2,241.17,4.9899,0.23674,0.13688,0.020353,0.0010766,-0.26825,-0.13756,-0.0057861
0.76006,2708,2,241.17,4.7607,0.31894,0.12095,0.019125,0.00092654,-0.052121,-0.11551,0.079626
1.2417,2716,2,241.17,5.3155,-0.027203,0.076911,0.033578,0.0023361,-0.21632,-0.14056,0.025755
0.66075,2724,2,241.17,7.0087,-0.69413,0.0038364,0.099922,0.012226,0.074022,0.054827,0.066165
0.4842,2732,2,241.17,8.9969,-0.92472,-0.25119,0.19098,0.03088,0.24919,0.18472,-0.031959
0.56464,2740,2,241.17,9.6147,-0.39258,-0.576,0.24835,0.037727,0.037541,0.064048,0.13228
0.48396,2748,2,241.17,8.3485,0.09027,-0.58019,0.12721,0.017305,-0.015069,-0.061441,-0.048438
0.59087,2756,2,241.17,6.5379,0.16984,-0.12815,0.05134,0.0047192,-0.34591,-0.21237,-0.021736
0.9632,2764,2,241.17,5.4998,0.23074,0.46727,0.033274,0.0023378,0.12449,0.080223,0.14633
0.6508,2772,2,241.17,5.8392,0.14631,0.69707,0.041639,0.0035134,0.3293,0.19303,-0.15978
0.65321,2780,2,241.17,7.5832,-0.39235,0.27876,0.12949,0.017257,-0.28354,-0.17419,0.046276
0.51839,2788,2,241.17,9.019,-0.62424,-0.67729,0.18975,0.030716,-0.24029,-0.15837,0.063456
0.46761,2796,2,241.17,8.2403,-0.063031,-1.2961,0.12291,0.016993,0.2945,0.20417,0.028702
0.65598,2804,2,241.17,6.5221,0.16363,-0.95627,0.061676,0.0058213,0.28729,0.20605,0.017277
0.78771,2812,2,241.17,6.323,-0.2612,-0.23769,0.063145,0.0053041,-0.2074,-0.11173,0.029383
0.85747,2636,2,251.02,6.1135,-0.13301,-0.3892,0.054536,0.0039839,-0.49911,-0.36834,0.094222
0.64666,2644,2,251.02,6.2917,-0.17208,0.060216,0.056238,0.0052558,0.2235,0.095792,0.040236
